RegionName,StateName,Date,Avg_Price
Punta Gorda,FL,2016-03-31,185725
Homosassa Springs,FL,2016-03-31,123252
Vero Beach,FL,2016-03-31,189837
Napa,CA,2016-03-31,624895
The Villages,FL,2016-03-31,241968
Lake City,FL,2016-03-31,127256
Okeechobee,FL,2016-03-31,124813
Clewiston,FL,2016-03-31,107397
Arcadia,FL,2016-03-31,106335
Wauchula,FL,2016-03-31,100531
Los Angeles-Long Beach-Anaheim,CA,2016-04-30,594391
Miami-Fort Lauderdale,FL,2016-04-30,284872
San Francisco,CA,2016-04-30,954673
Riverside,CA,2016-04-30,321868
San Diego,CA,2016-04-30,533758
Tampa,FL,2016-04-30,182253
Sacramento,CA,2016-04-30,349885
Orlando,FL,2016-04-30,206294
San Jose,CA,2016-04-30,981874
Jacksonville,FL,2016-04-30,185037
Fresno,CA,2016-04-30,217817
Bakersfield,CA,2016-04-30,197799
Ventura,CA,2016-04-30,551714
North Port-Sarasota-Bradenton,FL,2016-04-30,254157
Stockton,CA,2016-04-30,298945
Fort Myers,FL,2016-04-30,224746
Lakeland,FL,2016-04-30,149116
Daytona Beach,FL,2016-04-30,163422
Melbourne,FL,2016-04-30,178740
Santa Rosa,CA,2016-04-30,570603
Pensacola,FL,2016-04-30,143839
Visalia,CA,2016-04-30,184412
Port St. Lucie,FL,2016-04-30,196359
Santa Maria-Santa Barbara,CA,2016-04-30,599889
Salinas,CA,2016-04-30,508399
Vallejo,CA,2016-04-30,368664
Tallahassee,FL,2016-04-30,154150
Naples,FL,2016-04-30,398615
San Luis Obispo,CA,2016-04-30,559199
Gainesville,FL,2016-04-30,170313
Santa Cruz,CA,2016-04-30,760188
Crestview-Fort Walton Beach-Destin,FL,2016-04-30,214591
Panama City,FL,2016-04-30,177419
Redding,CA,2016-04-30,232476
Punta Gorda,FL,2016-04-30,188518
Homosassa Springs,FL,2016-04-30,124078
Vero Beach,FL,2016-04-30,191690
Napa,CA,2016-04-30,628310
The Villages,FL,2016-04-30,240890
Lake City,FL,2016-04-30,128266
Okeechobee,FL,2016-04-30,125202
Clewiston,FL,2016-04-30,107773
Arcadia,FL,2016-04-30,106776
Wauchula,FL,2016-04-30,101354
Los Angeles-Long Beach-Anaheim,CA,2016-05-31,598056
Miami-Fort Lauderdale,FL,2016-05-31,286748
San Francisco,CA,2016-05-31,957650
Riverside,CA,2016-05-31,323866
San Diego,CA,2016-05-31,535459
Tampa,FL,2016-05-31,183763
Sacramento,CA,2016-05-31,352804
Orlando,FL,2016-05-31,207510
San Jose,CA,2016-05-31,983219
Jacksonville,FL,2016-05-31,186291
Fresno,CA,2016-05-31,218862
Bakersfield,CA,2016-05-31,197983
Ventura,CA,2016-05-31,554520
North Port-Sarasota-Bradenton,FL,2016-05-31,255632
Stockton,CA,2016-05-31,304034
Fort Myers,FL,2016-05-31,225393
Lakeland,FL,2016-05-31,149625
Daytona Beach,FL,2016-05-31,164827
Melbourne,FL,2016-05-31,179507
Santa Rosa,CA,2016-05-31,570166
Pensacola,FL,2016-05-31,144335
Visalia,CA,2016-05-31,185404
Port St. Lucie,FL,2016-05-31,197639
Santa Maria-Santa Barbara,CA,2016-05-31,597205
Salinas,CA,2016-05-31,513281
Vallejo,CA,2016-05-31,372041
Tallahassee,FL,2016-05-31,155213
Naples,FL,2016-05-31,397889
San Luis Obispo,CA,2016-05-31,562425
Gainesville,FL,2016-05-31,171894
Santa Cruz,CA,2016-05-31,760928
Crestview-Fort Walton Beach-Destin,FL,2016-05-31,215280
Panama City,FL,2016-05-31,178865
Redding,CA,2016-05-31,233020
Punta Gorda,FL,2016-05-31,190743
Homosassa Springs,FL,2016-05-31,124737
Vero Beach,FL,2016-05-31,193396
Napa,CA,2016-05-31,631069
The Villages,FL,2016-05-31,239833
Lake City,FL,2016-05-31,129268
Okeechobee,FL,2016-05-31,125714
Clewiston,FL,2016-05-31,108102
Arcadia,FL,2016-05-31,107112
Wauchula,FL,2016-05-31,102130
Los Angeles-Long Beach-Anaheim,CA,2016-06-30,601283
Miami-Fort Lauderdale,FL,2016-06-30,289070
San Francisco,CA,2016-06-30,962456
Riverside,CA,2016-06-30,325149
San Diego,CA,2016-06-30,539381
Tampa,FL,2016-06-30,184973
Sacramento,CA,2016-06-30,354959
Orlando,FL,2016-06-30,208734
San Jose,CA,2016-06-30,988940
Jacksonville,FL,2016-06-30,187445
Fresno,CA,2016-06-30,219921
Bakersfield,CA,2016-06-30,198790
Ventura,CA,2016-06-30,555878
North Port-Sarasota-Bradenton,FL,2016-06-30,257206
Stockton,CA,2016-06-30,306420
Fort Myers,FL,2016-06-30,227224
Lakeland,FL,2016-06-30,150995
Daytona Beach,FL,2016-06-30,166599
Melbourne,FL,2016-06-30,180750
Santa Rosa,CA,2016-06-30,571643
Pensacola,FL,2016-06-30,144997
Visalia,CA,2016-06-30,187252
Port St. Lucie,FL,2016-06-30,199081
Santa Maria-Santa Barbara,CA,2016-06-30,597201
Salinas,CA,2016-06-30,518521
Vallejo,CA,2016-06-30,377027
Tallahassee,FL,2016-06-30,156589
Naples,FL,2016-06-30,399360
San Luis Obispo,CA,2016-06-30,564367
Gainesville,FL,2016-06-30,172774
Santa Cruz,CA,2016-06-30,764355
Crestview-Fort Walton Beach-Destin,FL,2016-06-30,215296
Panama City,FL,2016-06-30,180307
Redding,CA,2016-06-30,234774
Punta Gorda,FL,2016-06-30,192290
Homosassa Springs,FL,2016-06-30,125619
Vero Beach,FL,2016-06-30,194445
Napa,CA,2016-06-30,633043
The Villages,FL,2016-06-30,239818
Lake City,FL,2016-06-30,130223
Okeechobee,FL,2016-06-30,126355
Clewiston,FL,2016-06-30,108274
Arcadia,FL,2016-06-30,107639
Wauchula,FL,2016-06-30,102816
Los Angeles-Long Beach-Anaheim,CA,2016-07-31,604062
Miami-Fort Lauderdale,FL,2016-07-31,291387
San Francisco,CA,2016-07-31,960919
Riverside,CA,2016-07-31,327472
San Diego,CA,2016-07-31,540348
Tampa,FL,2016-07-31,186506
Sacramento,CA,2016-07-31,357626
Orlando,FL,2016-07-31,210072
San Jose,CA,2016-07-31,986323
Jacksonville,FL,2016-07-31,188270
Fresno,CA,2016-07-31,220476
Bakersfield,CA,2016-07-31,199402
Ventura,CA,2016-07-31,559890
North Port-Sarasota-Bradenton,FL,2016-07-31,259011
Stockton,CA,2016-07-31,308330
Fort Myers,FL,2016-07-31,228302
Lakeland,FL,2016-07-31,152699
Daytona Beach,FL,2016-07-31,168232
Melbourne,FL,2016-07-31,182583
Santa Rosa,CA,2016-07-31,576058
Pensacola,FL,2016-07-31,145919
Visalia,CA,2016-07-31,189974
Port St. Lucie,FL,2016-07-31,200773
Santa Maria-Santa Barbara,CA,2016-07-31,598834
Salinas,CA,2016-07-31,521555
Vallejo,CA,2016-07-31,382615
Tallahassee,FL,2016-07-31,157839
Naples,FL,2016-07-31,401756
San Luis Obispo,CA,2016-07-31,568784
Gainesville,FL,2016-07-31,172990
Santa Cruz,CA,2016-07-31,763538
Crestview-Fort Walton Beach-Destin,FL,2016-07-31,214930
Panama City,FL,2016-07-31,181133
Redding,CA,2016-07-31,235413
Punta Gorda,FL,2016-07-31,193989
Homosassa Springs,FL,2016-07-31,126624
Vero Beach,FL,2016-07-31,195789
Napa,CA,2016-07-31,634627
The Villages,FL,2016-07-31,240601
Lake City,FL,2016-07-31,131216
Okeechobee,FL,2016-07-31,127028
Clewiston,FL,2016-07-31,108636
Arcadia,FL,2016-07-31,108101
Wauchula,FL,2016-07-31,103500
Los Angeles-Long Beach-Anaheim,CA,2016-08-31,607704
Miami-Fort Lauderdale,FL,2016-08-31,293391
San Francisco,CA,2016-08-31,959739
Riverside,CA,2016-08-31,329389
San Diego,CA,2016-08-31,544325
Tampa,FL,2016-08-31,187952
Sacramento,CA,2016-08-31,360425
Orlando,FL,2016-08-31,211500
San Jose,CA,2016-08-31,991178
Jacksonville,FL,2016-08-31,189139
Fresno,CA,2016-08-31,221643
Bakersfield,CA,2016-08-31,199578
Ventura,CA,2016-08-31,564010
North Port-Sarasota-Bradenton,FL,2016-08-31,259911
Stockton,CA,2016-08-31,309372
Fort Myers,FL,2016-08-31,229506
Lakeland,FL,2016-08-31,154421
Daytona Beach,FL,2016-08-31,169907
Melbourne,FL,2016-08-31,184831
Santa Rosa,CA,2016-08-31,579946
Pensacola,FL,2016-08-31,147011
Visalia,CA,2016-08-31,191488
Port St. Lucie,FL,2016-08-31,202507
Santa Maria-Santa Barbara,CA,2016-08-31,603111
Salinas,CA,2016-08-31,525480
Vallejo,CA,2016-08-31,387205
Tallahassee,FL,2016-08-31,158756
Naples,FL,2016-08-31,403615
San Luis Obispo,CA,2016-08-31,569938
Gainesville,FL,2016-08-31,172901
Santa Cruz,CA,2016-08-31,765449
Crestview-Fort Walton Beach-Destin,FL,2016-08-31,215119
Panama City,FL,2016-08-31,181804
Redding,CA,2016-08-31,236674
Punta Gorda,FL,2016-08-31,195200
Homosassa Springs,FL,2016-08-31,128101
Vero Beach,FL,2016-08-31,197356
Napa,CA,2016-08-31,638120
The Villages,FL,2016-08-31,241335
Lake City,FL,2016-08-31,132168
Okeechobee,FL,2016-08-31,127659
Clewiston,FL,2016-08-31,109002
Arcadia,FL,2016-08-31,108860
Wauchula,FL,2016-08-31,104091
Los Angeles-Long Beach-Anaheim,CA,2016-09-30,611654
Miami-Fort Lauderdale,FL,2016-09-30,294935
San Francisco,CA,2016-09-30,957948
Riverside,CA,2016-09-30,330985
San Diego,CA,2016-09-30,547726
Tampa,FL,2016-09-30,189542
Sacramento,CA,2016-09-30,363319
Orlando,FL,2016-09-30,212683
San Jose,CA,2016-09-30,988732
Jacksonville,FL,2016-09-30,190345
Fresno,CA,2016-09-30,223204
Bakersfield,CA,2016-09-30,199525
Ventura,CA,2016-09-30,568182
North Port-Sarasota-Bradenton,FL,2016-09-30,261123
Stockton,CA,2016-09-30,310852
Fort Myers,FL,2016-09-30,230519
Lakeland,FL,2016-09-30,155408
Daytona Beach,FL,2016-09-30,171031
Melbourne,FL,2016-09-30,186591
Santa Rosa,CA,2016-09-30,583868
Pensacola,FL,2016-09-30,148229
Visalia,CA,2016-09-30,192080
Port St. Lucie,FL,2016-09-30,204030
Santa Maria-Santa Barbara,CA,2016-09-30,606851
Salinas,CA,2016-09-30,527582
Vallejo,CA,2016-09-30,389988
Tallahassee,FL,2016-09-30,159503
Naples,FL,2016-09-30,402793
San Luis Obispo,CA,2016-09-30,570358
Gainesville,FL,2016-09-30,173370
Santa Cruz,CA,2016-09-30,766152
Crestview-Fort Walton Beach-Destin,FL,2016-09-30,215949
Panama City,FL,2016-09-30,181966
Redding,CA,2016-09-30,236992
Punta Gorda,FL,2016-09-30,196743
Homosassa Springs,FL,2016-09-30,129254
Vero Beach,FL,2016-09-30,199262
Napa,CA,2016-09-30,642262
The Villages,FL,2016-09-30,242088
Lake City,FL,2016-09-30,133211
Okeechobee,FL,2016-09-30,128083
Clewiston,FL,2016-09-30,109482
Arcadia,FL,2016-09-30,109360
Wauchula,FL,2016-09-30,104667
Los Angeles-Long Beach-Anaheim,CA,2016-10-31,615499
Miami-Fort Lauderdale,FL,2016-10-31,296452
San Francisco,CA,2016-10-31,963045
Riverside,CA,2016-10-31,332290
San Diego,CA,2016-10-31,552180
Tampa,FL,2016-10-31,190695
Sacramento,CA,2016-10-31,365596
Orlando,FL,2016-10-31,214220
San Jose,CA,2016-10-31,993289
Jacksonville,FL,2016-10-31,191388
Fresno,CA,2016-10-31,225511
Bakersfield,CA,2016-10-31,200281
Ventura,CA,2016-10-31,570504
North Port-Sarasota-Bradenton,FL,2016-10-31,261579
Stockton,CA,2016-10-31,313101
Fort Myers,FL,2016-10-31,231825
Lakeland,FL,2016-10-31,155718
Daytona Beach,FL,2016-10-31,172568
Melbourne,FL,2016-10-31,187694
Santa Rosa,CA,2016-10-31,588052
Pensacola,FL,2016-10-31,149237
Visalia,CA,2016-10-31,191896
Port St. Lucie,FL,2016-10-31,205141
Santa Maria-Santa Barbara,CA,2016-10-31,610160
Salinas,CA,2016-10-31,532512
Vallejo,CA,2016-10-31,390915
Tallahassee,FL,2016-10-31,160163
Naples,FL,2016-10-31,402260
San Luis Obispo,CA,2016-10-31,569780
Gainesville,FL,2016-10-31,173775
Santa Cruz,CA,2016-10-31,770695
Crestview-Fort Walton Beach-Destin,FL,2016-10-31,217247
Panama City,FL,2016-10-31,182356
Redding,CA,2016-10-31,238218
Punta Gorda,FL,2016-10-31,198032
Homosassa Springs,FL,2016-10-31,130030
Vero Beach,FL,2016-10-31,201116
Napa,CA,2016-10-31,646613
The Villages,FL,2016-10-31,243071
Lake City,FL,2016-10-31,134179
Okeechobee,FL,2016-10-31,128502
Clewiston,FL,2016-10-31,109902
Arcadia,FL,2016-10-31,109960
Wauchula,FL,2016-10-31,105195
Los Angeles-Long Beach-Anaheim,CA,2016-11-30,618364
Miami-Fort Lauderdale,FL,2016-11-30,298288
San Francisco,CA,2016-11-30,967980
Riverside,CA,2016-11-30,333789
San Diego,CA,2016-11-30,554911
Tampa,FL,2016-11-30,192325
Sacramento,CA,2016-11-30,368092
Orlando,FL,2016-11-30,215425
San Jose,CA,2016-11-30,996310
Jacksonville,FL,2016-11-30,192420
Fresno,CA,2016-11-30,227264
Bakersfield,CA,2016-11-30,201010
Ventura,CA,2016-11-30,572002
North Port-Sarasota-Bradenton,FL,2016-11-30,263079
Stockton,CA,2016-11-30,316787
Fort Myers,FL,2016-11-30,233006
Lakeland,FL,2016-11-30,156615
Daytona Beach,FL,2016-11-30,174125
Melbourne,FL,2016-11-30,188624
Santa Rosa,CA,2016-11-30,592821
Pensacola,FL,2016-11-30,150339
Visalia,CA,2016-11-30,193078
Port St. Lucie,FL,2016-11-30,206624
Santa Maria-Santa Barbara,CA,2016-11-30,614406
Salinas,CA,2016-11-30,534985
Vallejo,CA,2016-11-30,393060
Tallahassee,FL,2016-11-30,160927
Naples,FL,2016-11-30,401843
San Luis Obispo,CA,2016-11-30,570940
Gainesville,FL,2016-11-30,174297
Santa Cruz,CA,2016-11-30,776051
Crestview-Fort Walton Beach-Destin,FL,2016-11-30,219025
Panama City,FL,2016-11-30,182276
Redding,CA,2016-11-30,239377
Punta Gorda,FL,2016-11-30,199103
Homosassa Springs,FL,2016-11-30,130980
Vero Beach,FL,2016-11-30,201821
Napa,CA,2016-11-30,650596
The Villages,FL,2016-11-30,244838
Lake City,FL,2016-11-30,135032
Okeechobee,FL,2016-11-30,128825
Clewiston,FL,2016-11-30,110611
Arcadia,FL,2016-11-30,110390
Wauchula,FL,2016-11-30,105739
Los Angeles-Long Beach-Anaheim,CA,2016-12-31,620143
Miami-Fort Lauderdale,FL,2016-12-31,300207
San Francisco,CA,2016-12-31,975048
Riverside,CA,2016-12-31,335632
San Diego,CA,2016-12-31,557257
Tampa,FL,2016-12-31,193933
Sacramento,CA,2016-12-31,370033
Orlando,FL,2016-12-31,216323
San Jose,CA,2016-12-31,1003205
Jacksonville,FL,2016-12-31,193434
Fresno,CA,2016-12-31,228783
Bakersfield,CA,2016-12-31,201939
Ventura,CA,2016-12-31,572432
North Port-Sarasota-Bradenton,FL,2016-12-31,264097
Stockton,CA,2016-12-31,320262
Fort Myers,FL,2016-12-31,234096
Lakeland,FL,2016-12-31,157371
Daytona Beach,FL,2016-12-31,175791
Melbourne,FL,2016-12-31,189867
Santa Rosa,CA,2016-12-31,595412
Pensacola,FL,2016-12-31,151221
Visalia,CA,2016-12-31,194190
Port St. Lucie,FL,2016-12-31,208138
Santa Maria-Santa Barbara,CA,2016-12-31,615749
Salinas,CA,2016-12-31,538332
Vallejo,CA,2016-12-31,394884
Tallahassee,FL,2016-12-31,161665
Naples,FL,2016-12-31,401795
San Luis Obispo,CA,2016-12-31,573327
Gainesville,FL,2016-12-31,175468
Santa Cruz,CA,2016-12-31,782204
Crestview-Fort Walton Beach-Destin,FL,2016-12-31,219845
Panama City,FL,2016-12-31,182572
Redding,CA,2016-12-31,240721
Punta Gorda,FL,2016-12-31,199928
Homosassa Springs,FL,2016-12-31,131949
Vero Beach,FL,2016-12-31,202617
Napa,CA,2016-12-31,653963
The Villages,FL,2016-12-31,245994
Lake City,FL,2016-12-31,135805
Okeechobee,FL,2016-12-31,129319
Clewiston,FL,2016-12-31,111160
Arcadia,FL,2016-12-31,110929
Wauchula,FL,2016-12-31,106271
Los Angeles-Long Beach-Anaheim,CA,2017-01-31,623816
Miami-Fort Lauderdale,FL,2017-01-31,301977
San Francisco,CA,2017-01-31,978535
Riverside,CA,2017-01-31,337379
San Diego,CA,2017-01-31,556803
Tampa,FL,2017-01-31,195570
Sacramento,CA,2017-01-31,373001
Orlando,FL,2017-01-31,217713
San Jose,CA,2017-01-31,1008427
Jacksonville,FL,2017-01-31,194917
Fresno,CA,2017-01-31,229706
Bakersfield,CA,2017-01-31,202968
Ventura,CA,2017-01-31,574230
North Port-Sarasota-Bradenton,FL,2017-01-31,265044
Stockton,CA,2017-01-31,323194
Fort Myers,FL,2017-01-31,234349
Lakeland,FL,2017-01-31,158724
Daytona Beach,FL,2017-01-31,176806
Melbourne,FL,2017-01-31,190877
Santa Rosa,CA,2017-01-31,601823
Pensacola,FL,2017-01-31,152558
Visalia,CA,2017-01-31,194303
Port St. Lucie,FL,2017-01-31,210004
Santa Maria-Santa Barbara,CA,2017-01-31,615344
Salinas,CA,2017-01-31,540734
Vallejo,CA,2017-01-31,396733
Tallahassee,FL,2017-01-31,162671
Naples,FL,2017-01-31,400355
San Luis Obispo,CA,2017-01-31,575718
Gainesville,FL,2017-01-31,178125
Santa Cruz,CA,2017-01-31,786725
Crestview-Fort Walton Beach-Destin,FL,2017-01-31,220537
Panama City,FL,2017-01-31,183105
Redding,CA,2017-01-31,242153
Punta Gorda,FL,2017-01-31,200456
Homosassa Springs,FL,2017-01-31,133184
Vero Beach,FL,2017-01-31,204137
Napa,CA,2017-01-31,656672
The Villages,FL,2017-01-31,245918
Lake City,FL,2017-01-31,136680
Okeechobee,FL,2017-01-31,129830
Clewiston,FL,2017-01-31,111683
Arcadia,FL,2017-01-31,111579
Wauchula,FL,2017-01-31,106648
Los Angeles-Long Beach-Anaheim,CA,2017-02-28,626495
Miami-Fort Lauderdale,FL,2017-02-28,303573
San Francisco,CA,2017-02-28,983608
Riverside,CA,2017-02-28,338898
San Diego,CA,2017-02-28,559717
Tampa,FL,2017-02-28,196457
Sacramento,CA,2017-02-28,375853
Orlando,FL,2017-02-28,219368
San Jose,CA,2017-02-28,1016396
Jacksonville,FL,2017-02-28,196850
Fresno,CA,2017-02-28,231478
Bakersfield,CA,2017-02-28,203804
Ventura,CA,2017-02-28,578516
North Port-Sarasota-Bradenton,FL,2017-02-28,265512
Stockton,CA,2017-02-28,326227
Fort Myers,FL,2017-02-28,234043
Lakeland,FL,2017-02-28,159932
Daytona Beach,FL,2017-02-28,178468
Melbourne,FL,2017-02-28,192468
Santa Rosa,CA,2017-02-28,604152
Pensacola,FL,2017-02-28,153583
Visalia,CA,2017-02-28,194566
Port St. Lucie,FL,2017-02-28,210941
Santa Maria-Santa Barbara,CA,2017-02-28,612276
Salinas,CA,2017-02-28,543818
Vallejo,CA,2017-02-28,400908
Tallahassee,FL,2017-02-28,163523
Naples,FL,2017-02-28,398416
San Luis Obispo,CA,2017-02-28,580442
Gainesville,FL,2017-02-28,180897
Santa Cruz,CA,2017-02-28,788042
Crestview-Fort Walton Beach-Destin,FL,2017-02-28,221487
Panama City,FL,2017-02-28,183870
Redding,CA,2017-02-28,243588
Punta Gorda,FL,2017-02-28,201474
Homosassa Springs,FL,2017-02-28,134437
Vero Beach,FL,2017-02-28,206505
Napa,CA,2017-02-28,657522
The Villages,FL,2017-02-28,246311
Lake City,FL,2017-02-28,137600
Okeechobee,FL,2017-02-28,130431
Clewiston,FL,2017-02-28,112141
Arcadia,FL,2017-02-28,112296
Wauchula,FL,2017-02-28,106995
Los Angeles-Long Beach-Anaheim,CA,2017-03-31,630221
Miami-Fort Lauderdale,FL,2017-03-31,304896
San Francisco,CA,2017-03-31,989486
Riverside,CA,2017-03-31,340835
San Diego,CA,2017-03-31,564445
Tampa,FL,2017-03-31,197411
Sacramento,CA,2017-03-31,378829
Orlando,FL,2017-03-31,221088
San Jose,CA,2017-03-31,1019925
Jacksonville,FL,2017-03-31,198928
Fresno,CA,2017-03-31,233492
Bakersfield,CA,2017-03-31,204898
Ventura,CA,2017-03-31,580885
North Port-Sarasota-Bradenton,FL,2017-03-31,265742
Stockton,CA,2017-03-31,329140
Fort Myers,FL,2017-03-31,234530
Lakeland,FL,2017-03-31,161775
Daytona Beach,FL,2017-03-31,180257
Melbourne,FL,2017-03-31,193948
Santa Rosa,CA,2017-03-31,607276
Pensacola,FL,2017-03-31,154539
Visalia,CA,2017-03-31,195205
Port St. Lucie,FL,2017-03-31,212192
Santa Maria-Santa Barbara,CA,2017-03-31,612062
Salinas,CA,2017-03-31,546281
Vallejo,CA,2017-03-31,404679
Tallahassee,FL,2017-03-31,164949
Naples,FL,2017-03-31,397587
San Luis Obispo,CA,2017-03-31,583974
Gainesville,FL,2017-03-31,182739
Santa Cruz,CA,2017-03-31,786282
Crestview-Fort Walton Beach-Destin,FL,2017-03-31,223036
Panama City,FL,2017-03-31,184670
Redding,CA,2017-03-31,245904
Punta Gorda,FL,2017-03-31,202505
Homosassa Springs,FL,2017-03-31,136160
Vero Beach,FL,2017-03-31,208427
Napa,CA,2017-03-31,659430
The Villages,FL,2017-03-31,247178
Lake City,FL,2017-03-31,138494
Okeechobee,FL,2017-03-31,131046
Clewiston,FL,2017-03-31,112661
Arcadia,FL,2017-03-31,113095
Wauchula,FL,2017-03-31,107272
Los Angeles-Long Beach-Anaheim,CA,2017-04-30,632525
Miami-Fort Lauderdale,FL,2017-04-30,306548
San Francisco,CA,2017-04-30,994666
Riverside,CA,2017-04-30,343184
San Diego,CA,2017-04-30,570767
Tampa,FL,2017-04-30,199006
Sacramento,CA,2017-04-30,380713
Orlando,FL,2017-04-30,222856
San Jose,CA,2017-04-30,1025443
Jacksonville,FL,2017-04-30,200231
Fresno,CA,2017-04-30,235193
Bakersfield,CA,2017-04-30,205127
Ventura,CA,2017-04-30,584879
North Port-Sarasota-Bradenton,FL,2017-04-30,266227
Stockton,CA,2017-04-30,330897
Fort Myers,FL,2017-04-30,235334
Lakeland,FL,2017-04-30,162927
Daytona Beach,FL,2017-04-30,182446
Melbourne,FL,2017-04-30,196322
Santa Rosa,CA,2017-04-30,607287
Pensacola,FL,2017-04-30,155099
Visalia,CA,2017-04-30,196334
Port St. Lucie,FL,2017-04-30,213348
Santa Maria-Santa Barbara,CA,2017-04-30,615190
Salinas,CA,2017-04-30,548259
Vallejo,CA,2017-04-30,409199
Tallahassee,FL,2017-04-30,165770
Naples,FL,2017-04-30,397955
San Luis Obispo,CA,2017-04-30,587916
Gainesville,FL,2017-04-30,183308
Santa Cruz,CA,2017-04-30,786401
Crestview-Fort Walton Beach-Destin,FL,2017-04-30,224784
Panama City,FL,2017-04-30,185452
Redding,CA,2017-04-30,248016
Punta Gorda,FL,2017-04-30,203683
Homosassa Springs,FL,2017-04-30,137511
Vero Beach,FL,2017-04-30,209364
Napa,CA,2017-04-30,661445
The Villages,FL,2017-04-30,248688
Lake City,FL,2017-04-30,139323
Okeechobee,FL,2017-04-30,131643
Clewiston,FL,2017-04-30,113357
Arcadia,FL,2017-04-30,113777
Wauchula,FL,2017-04-30,107639
Los Angeles-Long Beach-Anaheim,CA,2017-05-31,636323
Miami-Fort Lauderdale,FL,2017-05-31,308133
San Francisco,CA,2017-05-31,1000553
Riverside,CA,2017-05-31,345271
San Diego,CA,2017-05-31,576685
Tampa,FL,2017-05-31,200876
Sacramento,CA,2017-05-31,382936
Orlando,FL,2017-05-31,224510
San Jose,CA,2017-05-31,1032168
Jacksonville,FL,2017-05-31,201214
Fresno,CA,2017-05-31,235859
Bakersfield,CA,2017-05-31,205584
Ventura,CA,2017-05-31,587559
North Port-Sarasota-Bradenton,FL,2017-05-31,266966
Stockton,CA,2017-05-31,331120
Fort Myers,FL,2017-05-31,237111
Lakeland,FL,2017-05-31,163984
Daytona Beach,FL,2017-05-31,184023
Melbourne,FL,2017-05-31,199092
Santa Rosa,CA,2017-05-31,612992
Pensacola,FL,2017-05-31,156138
Visalia,CA,2017-05-31,197047
Port St. Lucie,FL,2017-05-31,214760
Santa Maria-Santa Barbara,CA,2017-05-31,620972
Salinas,CA,2017-05-31,550292
Vallejo,CA,2017-05-31,410651
Tallahassee,FL,2017-05-31,166449
Naples,FL,2017-05-31,399034
San Luis Obispo,CA,2017-05-31,589887
Gainesville,FL,2017-05-31,182718
Santa Cruz,CA,2017-05-31,787489
Crestview-Fort Walton Beach-Destin,FL,2017-05-31,225922
Panama City,FL,2017-05-31,186255
Redding,CA,2017-05-31,249920
Punta Gorda,FL,2017-05-31,204559
Homosassa Springs,FL,2017-05-31,139013
Vero Beach,FL,2017-05-31,210542
Napa,CA,2017-05-31,664446
The Villages,FL,2017-05-31,248983
Lake City,FL,2017-05-31,140251
Okeechobee,FL,2017-05-31,132225
Clewiston,FL,2017-05-31,113930
Arcadia,FL,2017-05-31,114509
Wauchula,FL,2017-05-31,107949
Los Angeles-Long Beach-Anaheim,CA,2017-06-30,640152
Miami-Fort Lauderdale,FL,2017-06-30,309646
San Francisco,CA,2017-06-30,1007246
Riverside,CA,2017-06-30,348098
San Diego,CA,2017-06-30,580473
Tampa,FL,2017-06-30,202861
Sacramento,CA,2017-06-30,386422
Orlando,FL,2017-06-30,226454
San Jose,CA,2017-06-30,1044001
Jacksonville,FL,2017-06-30,202198
Fresno,CA,2017-06-30,236536
Bakersfield,CA,2017-06-30,206135
Ventura,CA,2017-06-30,591469
North Port-Sarasota-Bradenton,FL,2017-06-30,268043
Stockton,CA,2017-06-30,333731
Fort Myers,FL,2017-06-30,237807
Lakeland,FL,2017-06-30,164784
Daytona Beach,FL,2017-06-30,185329
Melbourne,FL,2017-06-30,201738
Santa Rosa,CA,2017-06-30,617072
Pensacola,FL,2017-06-30,157302
Visalia,CA,2017-06-30,197712
Port St. Lucie,FL,2017-06-30,216281
Santa Maria-Santa Barbara,CA,2017-06-30,625192
Salinas,CA,2017-06-30,552464
Vallejo,CA,2017-06-30,411729
Tallahassee,FL,2017-06-30,166735
Naples,FL,2017-06-30,399006
San Luis Obispo,CA,2017-06-30,591314
Gainesville,FL,2017-06-30,183158
